Tiempo,Tension
3.675557531239475e-04,5.570391e-01
3.982354406239475e-04,5.873111e-01
4.289151281239475e-04,6.158514e-01
4.595948156239475e-04,6.427864e-01
4.902745031239475e-04,6.682332e-01
5.209541906239475e-04,6.923000e-01
5.516338781239475e-04,7.150874e-01
5.823135656239475e-04,7.366883e-01
6.129932531239475e-04,7.571888e-01
6.436729406239475e-04,7.766687e-01
6.743526281239475e-04,7.952017e-01
7.050323156239475e-04,8.128563e-01
7.357120031239475e-04,8.296958e-01
7.663916906239475e-04,8.457788e-01
7.970713781239475e-04,8.611596e-01
8.277510656239475e-04,8.758885e-01
8.584307531239475e-04,8.900120e-01
8.891104406239475e-04,9.035733e-01
9.197901281239475e-04,9.166124e-01
9.504698156239475e-04,9.291661e-01
9.811495031239476e-04,9.412687e-01
1.011829190623948e-03,9.529518e-01
1.042508878123948e-03,9.642451e-01
1.073188565623948e-03,9.751754e-01
1.103868253123948e-03,9.857680e-01
1.134547940623948e-03,9.960463e-01
1.165227628123948e-03,1.006032e+00
1.226587003123948e-03,1.025203e+00
1.287946378123949e-03,1.043424e+00
1.349305753123949e-03,1.060817e+00
1.410665128123949e-03,1.077488e+00
1.472024503123949e-03,1.093526e+00
1.533383878123950e-03,1.109008e+00
1.594743253123950e-03,1.124001e+00
1.656102628123950e-03,1.138560e+00
1.717462003123950e-03,1.152735e+00
1.778821378123950e-03,1.166566e+00
1.840180753123951e-03,1.180090e+00
1.901540128123951e-03,1.193337e+00
1.962899503123951e-03,1.206332e+00
2.024258878123951e-03,1.219099e+00
2.085618253123952e-03,1.231656e+00
2.146977628123952e-03,1.244019e+00
2.208337003123952e-03,1.256203e+00
2.300376065623952e-03,1.274168e+00
2.392415128123953e-03,1.291788e+00
2.484454190623953e-03,1.309090e+00
2.576493253123953e-03,1.326094e+00
2.668532315623954e-03,1.342816e+00
2.725508878123954e-03,1.353028e+00
2.782485440623954e-03,1.363143e+00
2.839462003123954e-03,1.373163e+00
2.896438565623954e-03,1.383086e+00
2.953415128123955e-03,1.392912e+00
3.010391690623955e-03,1.402642e+00
3.067368253123955e-03,1.412276e+00
3.098047940623955e-03,1.417431e+00
3.110920312501000e-03,1.419586e+00
3.115855256246910e-03,1.420411e+00
3.125725143738731e-03,1.422056e+00
3.141600000001000e-03,1.423584e+00
3.145425547185715e-03,1.422583e+00
3.145433282291112e-03,1.422594e+00
3.145448752501905e-03,1.422639e+00
3.145479692923490e-03,1.422691e+00
3.145509653830688e-03,1.422692e+00
3.145549327753627e-03,1.422636e+00
3.145597202736541e-03,1.422534e+00
3.145671544268450e-03,1.422354e+00
3.145750311751153e-03,1.422144e+00
3.145875904013477e-03,1.421760e+00
3.146013254356396e-03,1.421284e+00
3.146223120340010e-03,1.420498e+00
3.146477309622458e-03,1.419541e+00
3.146724459457202e-03,1.418679e+00
3.146922060017739e-03,1.418082e+00
3.147069517151323e-03,1.417710e+00
3.147193175064011e-03,1.417453e+00
3.147318847184977e-03,1.417236e+00
3.147445320225633e-03,1.417056e+00
3.147594708353517e-03,1.416880e+00
3.147796299418392e-03,1.416673e+00
3.148066030320283e-03,1.416388e+00
3.148358509179746e-03,1.416024e+00
3.148538620540694e-03,1.415747e+00
3.148668346204663e-03,1.415510e+00
3.148791027169249e-03,1.415258e+00
3.148919964581712e-03,1.414969e+00
3.149051731195608e-03,1.414652e+00
3.149225983276906e-03,1.414212e+00
3.149447324588004e-03,1.413644e+00
3.149773154502666e-03,1.412824e+00
3.149961627187187e-03,1.412374e+00
3.150103611433874e-03,1.412058e+00
3.150233116080640e-03,1.411788e+00
3.150359659798855e-03,1.411539e+00
3.150487903077239e-03,1.411301e+00
3.150619393655561e-03,1.411068e+00
3.150799799130728e-03,1.410761e+00
3.151023749868039e-03,1.410384e+00
3.151369861226396e-03,1.409788e+00
3.151570726328557e-03,1.409426e+00
3.151708568384021e-03,1.409165e+00
3.151829998493309e-03,1.408925e+00
3.151957511192771e-03,1.408665e+00
3.152086063717023e-03,1.408396e+00
3.152230927986280e-03,1.408086e+00
3.152431704722753e-03,1.407650e+00
3.152685618737019e-03,1.407098e+00
3.152874422647091e-03,1.406692e+00
3.153035730276185e-03,1.406352e+00
3.153186876269979e-03,1.406040e+00
3.153326186166781e-03,1.405759e+00
3.153452722451308e-03,1.405508e+00
3.153587355739676e-03,1.405247e+00
3.153718527487387e-03,1.404996e+00
3.153895711469699e-03,1.404661e+00
3.154115853687348e-03,1.404246e+00
3.154453913953624e-03,1.403606e+00
3.154650754776852e-03,1.403229e+00
3.154788124949130e-03,1.402961e+00
3.154909088644570e-03,1.402723e+00
3.155036083414856e-03,1.402470e+00
3.155164121090351e-03,1.402213e+00
3.155319609437968e-03,1.401898e+00
3.155512547886848e-03,1.401505e+00
3.155769660803803e-03,1.400982e+00
3.155989107279853e-03,1.400537e+00
3.156149742418370e-03,1.400214e+00
3.156298510626413e-03,1.399917e+00
3.156440029020623e-03,1.399637e+00
3.156567609901143e-03,1.399385e+00
3.156708453318987e-03,1.399110e+00
3.156840079892724e-03,1.398854e+00
3.157028469891463e-03,1.398488e+00
3.157254278318321e-03,1.398051e+00
3.157509295343986e-03,1.397556e+00
3.157673303285563e-03,1.397237e+00
3.157809643170256e-03,1.396971e+00
3.157933677076558e-03,1.396728e+00
3.158058582836434e-03,1.396482e+00
3.158185263265720e-03,1.396232e+00
3.158327608971263e-03,1.395951e+00
3.158523157968633e-03,1.395564e+00
3.158762035427488e-03,1.395091e+00
3.159125373720978e-03,1.394372e+00
3.159330817150073e-03,1.393967e+00
3.159481906524650e-03,1.393670e+00
3.159621935924508e-03,1.393396e+00
3.159751750472916e-03,1.393142e+00
3.159897458698534e-03,1.392858e+00
3.160032482164717e-03,1.392595e+00
3.160221092736258e-03,1.392228e+00
3.160469598229678e-03,1.391745e+00
3.160627138504925e-03,1.391439e+00
3.160758900849331e-03,1.391182e+00
3.160881311221028e-03,1.390944e+00
3.161003380904625e-03,1.390706e+00
3.161128453354806e-03,1.390462e+00
3.161262127738308e-03,1.390201e+00
3.161447858080340e-03,1.389838e+00
3.161661448736373e-03,1.389420e+00
3.161945596772546e-03,1.388865e+00
3.162260142940473e-03,1.388251e+00
3.162464397138266e-03,1.387853e+00
3.162640761011674e-03,1.387510e+00
3.162818614036286e-03,1.387165e+00
3.162992484491944e-03,1.386827e+00
3.163155185832810e-03,1.386512e+00
3.163330759761620e-03,1.386171e+00
3.163489497464900e-03,1.385864e+00
3.163641840490253e-03,1.385569e+00
3.163806300107535e-03,1.385250e+00
3.163969815243491e-03,1.384934e+00
3.164161484219597e-03,1.384562e+00
3.164367732816081e-03,1.384163e+00
3.164610496035085e-03,1.383693e+00
3.164885280562209e-03,1.383161e+00
3.165244692577775e-03,1.382466e+00
3.165482801000994e-03,1.382005e+00
3.165713433070995e-03,1.381560e+00
3.165961653424447e-03,1.381081e+00
3.166257189453893e-03,1.380512e+00
3.166534375508006e-03,1.379978e+00
3.166894706341304e-03,1.379285e+00
3.167143232081422e-03,1.378806e+00
3.167418087797848e-03,1.378278e+00
3.167765667711740e-03,1.377610e+00
3.168113681358410e-03,1.376942e+00
3.168590757516244e-03,1.376027e+00
3.168901865168170e-03,1.375431e+00
3.169225103262386e-03,1.374812e+00
3.169664504736140e-03,1.373972e+00
3.170094951357539e-03,1.373150e+00
3.170526992520493e-03,1.372325e+00
3.170959503098957e-03,1.371500e+00
3.171487106860520e-03,1.370495e+00
3.172075656551991e-03,1.369376e+00
3.172556221335409e-03,1.368463e+00
3.173153404324855e-03,1.367330e+00
3.173790495925105e-03,1.366124e+00
3.174406966693828e-03,1.364958e+00
3.175258134403006e-03,1.363351e+00
3.176095932950115e-03,1.361772e+00
3.176957551098908e-03,1.360152e+00
3.177952231666747e-03,1.358286e+00
3.178985172159847e-03,1.356353e+00
3.180198823142488e-03,1.354088e+00
3.181567541423130e-03,1.351541e+00
3.183079049656195e-03,1.348740e+00
3.185464858483563e-03,1.344339e+00
3.187845581530629e-03,1.339970e+00
3.190553813484205e-03,1.335036e+00
3.195260476935391e-03,1.326546e+00
3.201830915644932e-03,1.314839e+00
3.208521262222767e-03,1.303106e+00
3.217257546143314e-03,1.288071e+00
3.226825845648915e-03,1.271959e+00
3.238358074290200e-03,1.253037e+00
3.252219818514633e-03,1.230979e+00
3.268948258655367e-03,1.205336e+00
3.316480343283983e-03,1.137844e+00
3.347160030783983e-03,1.097984e+00
3.377839718283983e-03,1.060795e+00
3.408519405783983e-03,1.026178e+00
3.439199093283983e-03,9.939425e-01
3.469878780783983e-03,9.639118e-01
3.500558468283983e-03,9.359228e-01
3.531238155783983e-03,9.098243e-01
3.561917843283983e-03,8.854764e-01
3.592597530783983e-03,8.627492e-01
3.623277218283984e-03,8.415228e-01
3.653956905783984e-03,8.216859e-01
3.684636593283984e-03,8.031355e-01
3.715316280783984e-03,7.857763e-01
3.745995968283984e-03,7.695197e-01
3.776675655783984e-03,7.542843e-01
3.807355343283984e-03,7.399940e-01
3.838035030783984e-03,7.265788e-01
3.868714718283984e-03,7.139738e-01
3.899394405783985e-03,7.021186e-01
3.930074093283984e-03,6.909577e-01
3.960753780783984e-03,6.804394e-01
3.991433468283984e-03,6.705118e-01
4.021176377582760e-03,6.614071e-01
4.072759115404260e-03,6.467135e-01
4.092891840100811e-03,6.413341e-01
4.109141971448166e-03,6.371284e-01
4.122359612565287e-03,6.337945e-01
4.132737710729923e-03,6.312298e-01
4.141040407093316e-03,6.292109e-01
4.153300139154272e-03,6.262822e-01
4.158462983918707e-03,6.250674e-01
4.163718921892628e-03,6.238416e-01
4.188282981071547e-03,6.182543e-01
4.218365231325204e-03,6.117323e-01
4.248447481578861e-03,6.054631e-01
4.278529731832518e-03,5.994467e-01
4.308611982086175e-03,5.936832e-01
4.338694232339832e-03,5.881726e-01
4.368776482593489e-03,5.829148e-01
4.398858732847146e-03,5.779099e-01
4.429538420347146e-03,5.729271e-01
4.460218107847146e-03,5.681258e-01
4.490897795347146e-03,5.634925e-01
4.521577482847147e-03,5.590144e-01
4.552257170347147e-03,5.546799e-01
4.582936857847147e-03,5.504779e-01
4.613616545347147e-03,5.463986e-01
4.644296232847147e-03,5.424327e-01
4.674975920347147e-03,5.385714e-01
4.705655607847147e-03,5.348061e-01
4.764151936223556e-03,5.278678e-01
4.817136125353470e-03,5.218254e-01
4.863323411735122e-03,5.167223e-01
4.919678008058196e-03,5.106770e-01
4.950395879591706e-03,5.074642e-01
4.981113751125215e-03,5.042908e-01
5.011831622658725e-03,5.011568e-01
5.042549494192234e-03,4.980622e-01
5.073267365725744e-03,4.950071e-01
5.103985237259253e-03,4.919914e-01
5.134703108792763e-03,4.890151e-01
5.196062483792763e-03,4.831312e-01
5.257421858792763e-03,4.773442e-01
5.318781233792764e-03,4.716392e-01
5.380140608792764e-03,4.660028e-01
5.441499983792764e-03,4.604241e-01
5.502859358792764e-03,4.548935e-01
5.564218733792765e-03,4.494029e-01
5.625521224264868e-03,4.439504e-01
5.685424591932380e-03,4.386486e-01
5.743039597046199e-03,4.335693e-01
5.824368780730240e-03,4.264262e-01
5.900076697190226e-03,4.197984e-01
5.972812008833441e-03,4.134453e-01
6.047313354712241e-03,4.069484e-01
6.131923290015192e-03,3.995785e-01
6.223962352515192e-03,3.915675e-01
6.253200000000000e-03,3.921735e-01
6.261542292991770e-03,3.980178e-01
6.264709390183084e-03,4.036627e-01
6.265844832996285e-03,4.060243e-01
6.266339918262379e-03,4.067920e-01
6.266553823529549e-03,4.071071e-01
6.266664474893196e-03,4.072775e-01
6.266742794911677e-03,4.073989e-01
6.266804408814793e-03,4.075129e-01
6.266871844120460e-03,4.076457e-01
6.266958935245406e-03,4.078220e-01
6.267070744258934e-03,4.080632e-01
6.267217345553687e-03,4.084001e-01
6.267350638311764e-03,4.087230e-01
6.267551778634589e-03,4.092283e-01
6.267780043278885e-03,4.098059e-01
6.268026352614234e-03,4.104172e-01
6.268187511860702e-03,4.108005e-01
6.268331817264793e-03,4.111261e-01
6.268471264053647e-03,4.114250e-01
6.268597787715928e-03,4.116831e-01
6.268727716646429e-03,4.119365e-01
6.268858105050165e-03,4.121809e-01
6.269033305338994e-03,4.124994e-01
6.269252431595742e-03,4.128933e-01
6.269579858048940e-03,4.134890e-01
6.269758048752318e-03,4.138234e-01
6.269897019260204e-03,4.140943e-01
6.270028657326341e-03,4.143593e-01
6.270155012918241e-03,4.146207e-01
6.270291285206863e-03,4.149093e-01
6.270422824109226e-03,4.151933e-01
6.270610422943082e-03,4.156041e-01
6.270834688509215e-03,4.160964e-01
6.271194341808928e-03,4.168788e-01
6.271395846722251e-03,4.173089e-01
6.271535560247714e-03,4.176005e-01
6.271657894968282e-03,4.178514e-01
6.271786141461736e-03,4.181104e-01
6.271915481823345e-03,4.183683e-01
6.272062257238874e-03,4.186578e-01
6.272265557139284e-03,4.190563e-01
6.272528221567326e-03,4.195708e-01
6.272701267614471e-03,4.199116e-01
6.272863785558422e-03,4.202347e-01
6.273013473645075e-03,4.205353e-01
6.273146102805956e-03,4.208042e-01
6.273282760559034e-03,4.210839e-01
6.273437104401531e-03,4.214022e-01
6.273593756282607e-03,4.217273e-01
6.273798217264593e-03,4.221531e-01
6.274055758691202e-03,4.226893e-01
6.274246254241935e-03,4.230845e-01
6.274412565194013e-03,4.234276e-01
6.274568044111828e-03,4.237462e-01
6.274724855299595e-03,4.240654e-01
6.274914736640968e-03,4.244495e-01
6.275092233020511e-03,4.248065e-01
6.275302380170064e-03,4.252276e-01
6.275529224555446e-03,4.256817e-01
6.275815141774280e-03,4.262545e-01
6.276007006196123e-03,4.266402e-01
6.276187623273043e-03,4.270046e-01
6.276390103475428e-03,4.274147e-01
6.276613500078672e-03,4.278685e-01
6.276846597245218e-03,4.283429e-01
6.277121694364675e-03,4.289027e-01
6.277482742316057e-03,4.296359e-01
6.277728970548631e-03,4.301342e-01
6.277958627266348e-03,4.305972e-01
6.278241998581165e-03,4.311669e-01
6.278511115748512e-03,4.317067e-01
6.278874197140582e-03,4.324346e-01
6.279141027771818e-03,4.329698e-01
6.279390846328392e-03,4.334715e-01
6.279682618280056e-03,4.340580e-01
6.280017010821961e-03,4.347305e-01
6.280391097186681e-03,4.354823e-01
6.280844922062636e-03,4.363928e-01
6.281196810109017e-03,4.370973e-01
6.281579391538735e-03,4.378617e-01
6.281994069392351e-03,4.386892e-01
6.282609087236597e-03,4.399159e-01
6.283074166500458e-03,4.408432e-01
6.283627964696975e-03,4.419464e-01
6.284155106924073e-03,4.429952e-01
6.284630211519282e-03,4.439387e-01
6.285227035526642e-03,4.451221e-01
6.285855660706646e-03,4.463670e-01
6.286460168740030e-03,4.475626e-01
6.287312214432376e-03,4.492453e-01
6.288101862424700e-03,4.508018e-01
6.288916225775980e-03,4.524035e-01
6.289896437703293e-03,4.543276e-01
6.290885965674131e-03,4.562656e-01
6.292091072476483e-03,4.586197e-01
6.293389305707223e-03,4.611483e-01
6.294881762588041e-03,4.640453e-01
6.296863344971875e-03,4.678765e-01
6.298910765230106e-03,4.718162e-01
6.301609082215874e-03,4.769751e-01
6.306017662903469e-03,4.853382e-01
6.310429426457069e-03,4.936257e-01
6.315885884790965e-03,5.037525e-01
6.322586779596576e-03,5.160115e-01
6.330982201293890e-03,5.310838e-01
6.343307399454070e-03,5.525989e-01
6.365195275552194e-03,5.892563e-01
6.395874963052194e-03,6.379388e-01
6.426554650552194e-03,6.835869e-01
6.457234338052194e-03,7.261809e-01
6.487914025552194e-03,7.659449e-01
6.518593713052194e-03,8.030863e-01
6.549273400552194e-03,8.377975e-01
6.579953088052194e-03,8.702564e-01
6.610632775552194e-03,9.006276e-01
6.641312463052195e-03,9.290640e-01
6.671992150552195e-03,9.557070e-01
6.702671838052195e-03,9.806872e-01
6.733351525552195e-03,1.004126e+00
6.764031213052195e-03,1.026136e+00
6.794710900552195e-03,1.046821e+00
6.825390588052195e-03,1.066277e+00
6.856070275552195e-03,1.084593e+00
6.886749963052195e-03,1.101852e+00
6.917429650552196e-03,1.118131e+00
6.948109338052196e-03,1.133500e+00
6.978789025552196e-03,1.148024e+00
7.009468713052196e-03,1.161766e+00
7.040148400552196e-03,1.174780e+00
7.070828088052196e-03,1.187119e+00
7.101507775552196e-03,1.198832e+00
7.132187463052196e-03,1.209962e+00
7.162867150552196e-03,1.220552e+00
7.193546838052197e-03,1.230639e+00
7.224226525552197e-03,1.240259e+00
7.254906213052197e-03,1.249445e+00
7.285585900552197e-03,1.258228e+00
7.316265588052197e-03,1.266635e+00
7.346945275552197e-03,1.274692e+00
7.377624963052197e-03,1.282425e+00
7.408304650552197e-03,1.289855e+00
7.438984338052197e-03,1.297002e+00
7.469664025552198e-03,1.303887e+00
7.531023400552198e-03,1.316937e+00
7.592382775552198e-03,1.329133e+00
7.653742150552198e-03,1.340583e+00
7.715101525552198e-03,1.351380e+00
7.776460900552199e-03,1.361605e+00
7.837820275552198e-03,1.371325e+00
7.899179650552198e-03,1.380601e+00
7.960539025552198e-03,1.389483e+00
8.021898400552199e-03,1.398013e+00
8.083257775552199e-03,1.406229e+00
8.144617150552199e-03,1.414163e+00
8.205976525552199e-03,1.421841e+00
8.267335900552199e-03,1.429288e+00
8.328695275552200e-03,1.436523e+00
8.390054650552200e-03,1.443564e+00
8.451414025552200e-03,1.450425e+00
8.543453088052200e-03,1.460406e+00
8.635492150552201e-03,1.470047e+00
8.727531213052201e-03,1.479373e+00
8.819570275552201e-03,1.488408e+00
8.889695275552202e-03,1.495098e+00
8.959820275552201e-03,1.501645e+00
9.029945275552202e-03,1.508051e+00
9.100070275552203e-03,1.514316e+00
9.170195275552203e-03,1.520439e+00
9.240320275552202e-03,1.526420e+00
9.310445275552203e-03,1.532260e+00
9.364120312500999e-03,1.536649e+00
9.394800000000999e-03,1.536043e+00
9.402866595609438e-03,1.530360e+00
9.406055536935168e-03,1.524550e+00
9.406791046168615e-03,1.522918e+00
9.407076141540273e-03,1.522457e+00
9.407189932879003e-03,1.522298e+00
9.407279267471170e-03,1.522172e+00
9.407354771141045e-03,1.522084e+00
9.407435039512283e-03,1.521982e+00
9.407542125281495e-03,1.521831e+00
9.407751476423774e-03,1.521507e+00
9.407948459174453e-03,1.521163e+00
9.408087092040635e-03,1.520892e+00
9.408211356980983e-03,1.520626e+00
9.408337078176813e-03,1.520339e+00
9.408467620558138e-03,1.520025e+00
9.408655965558269e-03,1.519557e+00
9.408884672252742e-03,1.518983e+00
9.409163793241171e-03,1.518295e+00
9.409339705721899e-03,1.517878e+00
9.409483573065335e-03,1.517555e+00
9.409616759672260e-03,1.517270e+00
9.409743025370796e-03,1.517012e+00
9.409873234866240e-03,1.516757e+00
9.410004560491588e-03,1.516509e+00
9.410183090251533e-03,1.516181e+00
9.410405198193370e-03,1.515776e+00
9.410744447946765e-03,1.515149e+00
9.410941869388994e-03,1.514772e+00
9.411080715532420e-03,1.514497e+00
9.411201884713255e-03,1.514250e+00
9.411328553037498e-03,1.513985e+00
9.411456489258089e-03,1.513712e+00
9.411593853030984e-03,1.513415e+00
9.411790631008700e-03,1.512983e+00
9.412031968156253e-03,1.512452e+00
9.412260938034650e-03,1.511952e+00
9.412422178854473e-03,1.511605e+00
9.412568823473579e-03,1.511295e+00
9.412708233826604e-03,1.511005e+00
9.412835026930038e-03,1.510746e+00
9.412974233953736e-03,1.510464e+00
9.413105283253564e-03,1.510203e+00
9.413280840864924e-03,1.509855e+00
9.413498313421004e-03,1.509426e+00
9.413832181909453e-03,1.508765e+00
9.414026735610906e-03,1.508376e+00
9.414164158801978e-03,1.508098e+00
9.414284843652641e-03,1.507852e+00
9.414411336217310e-03,1.507592e+00
9.414538997782088e-03,1.507329e+00
9.414691444997373e-03,1.507011e+00
9.414882393761485e-03,1.506613e+00
9.415133457251937e-03,1.506088e+00
9.415380294187125e-03,1.505574e+00
9.415550118570377e-03,1.505223e+00
9.415699238118878e-03,1.504916e+00
9.415839978589899e-03,1.504628e+00
9.415967819958954e-03,1.504368e+00
9.416108693298994e-03,1.504082e+00
9.416240845224456e-03,1.503816e+00
9.416429499266335e-03,1.503436e+00
9.416661155218879e-03,1.502970e+00
9.416868991401518e-03,1.502551e+00
9.417015962671495e-03,1.502255e+00
9.417152474685050e-03,1.501979e+00
9.417281571180649e-03,1.501717e+00
9.417405640868489e-03,1.501465e+00
9.417532052122431e-03,1.501208e+00
9.417663309936222e-03,1.500940e+00
9.417853921604564e-03,1.500551e+00
9.418076030402565e-03,1.500097e+00
9.418400754215293e-03,1.499434e+00
9.418558514538468e-03,1.499112e+00
9.418735401495128e-03,1.498752e+00
9.418904123403097e-03,1.498410e+00
9.419052693907283e-03,1.498109e+00
9.419183495633544e-03,1.497845e+00
9.419326061438572e-03,1.497557e+00
9.419462224558136e-03,1.497282e+00
9.419655244163268e-03,1.496894e+00
9.419928942598750e-03,1.496342e+00
9.420087810580667e-03,1.496022e+00
9.420216597515515e-03,1.495763e+00
9.420339153007693e-03,1.495516e+00
9.420464093180880e-03,1.495263e+00
9.420602906899103e-03,1.494983e+00
9.420788460964826e-03,1.494608e+00
9.421003502545497e-03,1.494174e+00
