Tiempo,Tension
2.455469898778683e-02,-4.880337e-02
2.486133961278683e-02,-9.893701e-02
2.516798023778683e-02,-1.483327e-01
2.578126148778683e-02,-2.446942e-01
2.639454273778684e-02,-3.374734e-01
2.700782398778684e-02,-4.262839e-01
2.762110523778684e-02,-5.107690e-01
2.823438648778684e-02,-5.906027e-01
2.884766773778684e-02,-6.654906e-01
2.946094898778684e-02,-7.351707e-01
3.007423023778684e-02,-7.994138e-01
3.038087086278684e-02,-8.294340e-01
3.068751148778684e-02,-8.580241e-01
3.099415211278684e-02,-8.853943e-01
3.110935937500100e-02,-8.953180e-01
3.126354779885768e-02,-9.081237e-01
3.141600000000100e-02,-9.354417e-01
3.145151645174601e-02,-9.656228e-01
3.146572047345313e-02,-9.910277e-01
3.147080728534660e-02,-1.001823e+00
3.147229627792198e-02,-1.004996e+00
3.147273393967820e-02,-1.005974e+00
3.147296093268301e-02,-1.006477e+00
3.147305234092126e-02,-1.006677e+00
3.147311754529308e-02,-1.006820e+00
3.147316454347435e-02,-1.006919e+00
3.147321797727097e-02,-1.007030e+00
3.147329043038965e-02,-1.007180e+00
3.147339309896397e-02,-1.007389e+00
3.147352634686802e-02,-1.007658e+00
3.147369408199963e-02,-1.007990e+00
3.147391364430953e-02,-1.008423e+00
3.147421240144704e-02,-1.009014e+00
3.147437789148931e-02,-1.009345e+00
3.147452021124148e-02,-1.009634e+00
3.147465700344989e-02,-1.009916e+00
3.147478209573613e-02,-1.010177e+00
3.147491138167065e-02,-1.010449e+00
3.147504122545052e-02,-1.010726e+00
3.147520258551482e-02,-1.011073e+00
3.147541148709045e-02,-1.011523e+00
3.147569377378402e-02,-1.012131e+00
3.147585432835694e-02,-1.012475e+00
3.147602034262641e-02,-1.012828e+00
3.147617558998474e-02,-1.013155e+00
3.147631006672935e-02,-1.013436e+00
3.147643774615860e-02,-1.013701e+00
3.147656664621609e-02,-1.013966e+00
3.147670443162350e-02,-1.014249e+00
3.147690570479698e-02,-1.014660e+00
3.147714195805237e-02,-1.015142e+00
3.147733382705154e-02,-1.015534e+00
3.147748695325837e-02,-1.015848e+00
3.147762983137316e-02,-1.016142e+00
3.147776141038598e-02,-1.016415e+00
3.147788658742268e-02,-1.016675e+00
3.147801378672649e-02,-1.016939e+00
3.147814596000996e-02,-1.017216e+00
3.147833901638681e-02,-1.017620e+00
3.147856668959016e-02,-1.018097e+00
3.147890378973015e-02,-1.018802e+00
3.147908864537920e-02,-1.019188e+00
3.147923705144359e-02,-1.019496e+00
3.147938152463349e-02,-1.019796e+00
3.147951125634954e-02,-1.020064e+00
3.147964300232056e-02,-1.020336e+00
3.147977523814885e-02,-1.020608e+00
3.147993458355253e-02,-1.020935e+00
3.148015554820077e-02,-1.021389e+00
3.148040621575611e-02,-1.021904e+00
3.148056187425286e-02,-1.022224e+00
3.148068749403163e-02,-1.022483e+00
